date,indicator,value,entity
2021-08-05,Daily ICU occupancy,1241.0,Chile
2021-08-06,Daily ICU occupancy,1223.0,Chile
2021-08-07,Daily ICU occupancy,1179.0,Chile
2021-08-08,Daily ICU occupancy,1125.0,Chile
2021-08-09,Daily ICU occupancy,1105.0,Chile
2021-08-10,Daily ICU occupancy,1075.0,Chile
2021-08-11,Daily ICU occupancy,1070.0,Chile
2021-08-12,Daily ICU occupancy,1059.0,Chile
2021-08-13,Daily ICU occupancy,1023.0,Chile
2021-08-14,Daily ICU occupancy,1024.0,Chile
2021-08-15,Daily ICU occupancy,996.0,Chile
2021-08-16,Daily ICU occupancy,966.0,Chile
2021-08-17,Daily ICU occupancy,977.0,Chile
2021-08-18,Daily ICU occupancy,961.0,Chile
2021-08-19,Daily ICU occupancy,938.0,Chile
2021-08-20,Daily ICU occupancy,898.0,Chile
2021-08-21,Daily ICU occupancy,866.0,Chile
2021-08-22,Daily ICU occupancy,842.0,Chile
2021-08-23,Daily ICU occupancy,831.0,Chile
2021-08-24,Daily ICU occupancy,816.0,Chile
2021-08-25,Daily ICU occupancy,796.0,Chile
2021-08-26,Daily ICU occupancy,765.0,Chile
2021-08-27,Daily ICU occupancy,737.0,Chile
2021-08-28,Daily ICU occupancy,724.0,Chile
2021-08-29,Daily ICU occupancy,705.0,Chile
2021-08-30,Daily ICU occupancy,689.0,Chile
2021-08-31,Daily ICU occupancy,687.0,Chile
2021-09-01,Daily ICU occupancy,657.0,Chile
2021-09-02,Daily ICU occupancy,635.0,Chile
2021-09-03,Daily ICU occupancy,616.0,Chile
2021-09-04,Daily ICU occupancy,597.0,Chile
2021-09-05,Daily ICU occupancy,577.0,Chile
